W_Vad_Pos,W_Vad_Neg,W_Vad_Neu,W_Vad_Comp,W_BERT_SCORE,W_Polarity,W_Subjectivity,close,change
0,0,0,0,0,0,0,42326.39,1
0,0,0,0,0,0,0,42110.96,0
0,0,0,0,0,0,0,42119.3,1
0,0,0,0,0,0,0,42217.1,1
0,0,0,0,0,0,0,42010.24,0
0,0,0,0,0,0,0,42005.6,0
0,0,0,0,0,0,0,41634,0
0,0,0,0,0,0,0,41873.33,1
0,0,0,0,0,0,0,41850.02,0
0,0,0,0,0,0,0,41723.05,0
0,0,0,0,0,0,0,41639.57,0
0,0,0,0,0,0,0,41749.36,1
0,0,0,0,0,0,0,42743.72,1
866.742,2384.292,17960.378,-3464.0664,18002.1493,-458.3652273,6730.639877,42576.54,0
2001.27,69.529,33475.201,5913.4625,31494.23236,1778.365931,4719.822428,42776.9,1
943.014,3743.697,20028.289,-6874.4495,19208.04459,1739.281746,2269.723135,42993.77,1
2099.011,207.474,67329.515,4270.8117,63604.1207,-1919.61618,12707.84198,42826.96,0
4660.907,1491.265,96339.385,8344.7143,90233.02956,4988.270152,15688.86187,42700.54,0
723.15,200.912,44071.864,1681.2505,39636.91661,8650.013552,19854.98051,42723.11,1
1134.394,4130.889,28049.894,-14632.9074,28623.21734,-4624.967325,14258.1037,42736,1
10359.667,2583.744,48800.122,37082.9673,52456.16651,8148.25,17556.86833,42710.44,0
1416.667,1844.355,10584.675,139.8763,12181.78529,460.8511941,4085.171481,42659.3,0
2481.824,437.265,11900.85,4929.8831,13151.05153,4884.196035,4521.012664,42593.89,0
4517.299,537.248,81855.453,10800.9949,76593.50995,6290.105667,9855.021167,42631.24,1
933.721,1940.815,16077.856,-746.6122,14718.21322,-381.3824571,5771.186078,42655.51,1
8071.951,1346.405,82106.939,31328.5439,83758.09844,4982.12601,10286.53064,42726.19,1
33216.674,370.259,165878.395,105216.2079,180999.5574,22337.0929,50575.34629,42666.67,0
24219.687,138.367,170210.946,100231.9669,174021.5804,17555.64078,20334.25492,42592.14,0
7827.371,286.654,31880.975,21249.5493,30939.98327,9330.767197,17032.10621,42634.55,1
15570.068,130.552,70175.997,30746.3856,70065.41886,43064.08086,48103.2999,42825.04,1
156703.179,2509.02,485638.071,204506.6152,541405.9058,15624.16456,45298.61831,42783.93,0
144148.268,423.731,868166.378,370482.8759,924554.3209,4855.407197,20292.54431,42958.5,1
31469.305,6610.796,252533.838,67126.5933,253358.7905,7887.063139,72509.27412,43312.83,1
103404.81,94127.5,669445.69,13979.8884,796698.3165,35260.01576,86261.57688,43967.59,1
67790.828,1494.219,330013.953,112275.9264,337710.4013,37709.4787,101310.4512,43865.53,0
28048.34,3252.294,109717.384,69569.6366,119820.6443,1313.974502,34847.82644,43580.41,0
18481.093,1223.262,141086.645,51340.9249,136120.5784,36547.27279,48991.5882,43642.96,1
55024.967,9353.014,248529.055,143728.2199,270291.014,81736.60524,175697.6327,43853.37,1
1887.635,26255.774,176283.825,-86917.8487,164097.4752,-22640.71654,91870.71457,43628.46,0
340527.78,11060.449,1161158.771,589581.08,1046286.299,407965.6758,1018970.743,43772.13,1
7709.58,379.716,26998.704,19664.7238,29285.23955,7934.469841,16671.16905,43838.87,1
4266.185,3101.229,46818.133,3511.6494,44154.26815,-519.3969012,19576.08706,43799.2,0
1206.025,1095.446,93371.553,755.9905,62982.91179,2406.052971,4603.093593,43855.46,1
23648.013,348.027,113054.83,65530.2372,115873.3144,38444.23512,42208.09861,43933.5,1
861.595,9.304,11653.101,3001.4679,10951.16946,2575.046944,5858.031528,43756.72,0
10564.553,335.37,76971.066,35703.4767,79414.61184,1855.731872,4022.334019,43574.74,0
11314.522,136.252,108428.252,41087.3192,108611.6469,3320.253788,10948.84179,43607.11,1
9030.884,1796.53,78707.586,30696.885,81652.34412,-1513.296818,2847.48,43537.27,0
12286.058,1923.801,170018.465,34677.1041,132945.6268,10426.08427,37511.93011,43646.83,1
27881.777,1301.455,492746.197,85816.2931,462197.9574,7357.975216,16573.17269,43702.8,1
1669.097,644.558,22202.426,4098.6097,22155.78377,2583.682222,3729.673889,43742.68,1
11213.464,102.649,97798.887,40067.753,96579.39861,4459.608398,7841.333828,43730.22,0
23083.037,1506.461,256921.502,105179.9627,251375.1747,7483.566566,20925.45116,43930.77,1
9280.431,452.971,90392.167,41020.1834,89956.93534,3051.22601,7913.496793,43893.33,0
3856.308,1403.9,66353.792,12548.9066,56641.9582,4207.771613,16321.4593,43818.42,0
77574.567,50627.071,393622.428,224293.8061,410569.8508,24851.49277,246191.9937,43637.23,0
13963.129,139198.047,397184.824,-153820.9616,477189.9191,9023.793864,25997.37205,43815.56,1
22023.042,523.791,630260.131,70776.9293,421323.7715,117728.6575,185289.2201,43955.92,1
31529.1,7399.036,218562.081,76553.1499,224899.4463,39537.9304,68433.02042,44172.85,1
17751.693,1865.701,379129.9,51092.2312,321349.0158,53528.66159,105288.8647,43224.56,0
23519.65,1763.144,159032.465,106991.1002,155879.5762,21125.9244,86847.89759,43286.51,1
7584.876,1865.06,68704.497,25205.3264,68077.12567,18101.3919,27270.30958,42843.97,0
23037.547,2387.582,206310.843,89260.0991,209531.4519,4190.346816,11131.20305,42734.98,0
9330.128,7313.169,170691.526,12125.8984,137290.2187,-8928.548074,37548.7865,42723.39,0
305963.632,7403.539,773555.023,468899.2339,1009256.69,171434.9607,509120.2811,42787.14,1
10823.542,717.327,112063.469,45243.2483,110323.8972,3201.181634,7387.722527,42833.41,1
18846.806,7817.094,2178115.573,46222.5678,2030003.672,12090.8829,47883.90032,42620.35,0
99608.495,1053243.437,1599915.068,-628705.2039,2539358.393,-1180033.952,1630433.661,42571.94,0
0,0,0,0,0,0,0,42784.95,1
0,0,0,0,0,0,0,42620.35,0
0,0,0,0,0,0,0,42746.58,1
0,0,0,0,0,0,0,42664.26,0
0,0,0,0,0,0,0,42716.17,1
0,0,0,0,0,0,0,42923.49,1
0,0,0,0,0,0,0,42861.1,0
0,0,0,0,0,0,0,42668.33,0
0,0,0,0,0,0,0,42534.77,0
5045.639,105.248,47355.113,15634.1707,49150.70127,2111.861364,23227.925,42581.24,1
6933.651,222.096,45237.253,14937.3245,49203.58862,-2729.969091,21480.89667,42093.52,0
5625.254,7515.446,50988.716,-189.3608,46035.63593,451.3228872,3999.452831,42019.38,0
548.64,1748.245,22659.152,-3612.8827,22216.66371,3422.347758,13858.37244,42078.45,1
6209.78,2205.79,69016.194,12287.0059,70268.58248,9541.203468,40710.10398,42188.55,1
4008.041,10649.973,116529.072,-28120.6826,100814.4157,10028.51306,23914.76867,43010.03,1
50626.784,7821.753,215148.463,113913.8211,247899.5636,93470.84475,149759.4903,43123.8,1
17275.588,3871.577,245520.877,42277.4451,231802.8957,23694.58018,75874.73437,43227.87,1
36263.15,12656.256,138482.333,86147.5411,170219.8008,42440.71869,72784.07741,42930.81,0
19511.084,477.395,216398.505,69428.3311,209829.2674,25540.15298,71439.6377,43084.11,1
20346.557,702.378,158283.521,52318.9278,155227.4802,8911.028347,39783.1676,43107.82,1
15931.817,13065.599,121277.431,12898.7316,126587.5058,32432.31398,69723.85014,43132.27,1
18518.233,11229.105,165496.34,18740.8613,161868.319,8459.137516,51890.8321,43324.7,1
22691.025,5685.224,207222.751,73134.921,214320.3971,-279.6780411,32799.29542,43285.21,0
18263.919,5095.445,193087.941,58411.6526,193314.0616,22692.6956,54421.07951,43102.35,0
0,0,0,0,0,0,0,43138.1,1
0,0,0,0,0,0,0,43006.92,0
0,0,0,0,0,0,0,43124.55,1
0,0,0,0,0,0,0,42949.01,0
0,0,0,0,0,0,0,42928.08,0
0,0,0,0,0,0,0,43009.47,1
0,0,0,0,0,0,0,43110.51,1
0,0,0,0,0,0,0,43100.96,0
0,0,0,0,0,0,0,43006.96,0
0,0,0,0,0,0,0,43096.43,1
0,0,0,0,0,0,0,43137.25,1
0,0,0,0,0,0,0,43055.04,0
0,0,0,0,0,0,0,42741.02,0
0,0,0,0,0,0,0,42933.15,1
0,0,0,0,0,0,0,43213.76,1
0,0,0,0,0,0,0,43427.45,1
0,0,0,0,0,0,0,43366.8,0
0,0,0,0,0,0,0,43408.93,1
0,0,0,0,0,0,0,43387.3,0
0,0,0,0,0,0,0,43565.83,1
0,0,0,0,0,0,0,43531,0
0,0,0,0,0,0,0,43341.15,0
0,0,0,0,0,0,0,43276.07,0
0,0,0,0,0,0,0,43102.01,0
0,0,0,0,0,0,0,43097.41,0
0,0,0,0,0,0,0,43033.17,0
0,0,0,0,0,0,0,42964.49,0
0,0,0,0,0,0,0,43026.6,1
0,0,0,0,0,0,0,43060.14,1
0,0,0,0,0,0,0,42994.95,0
0,0,0,0,0,0,0,43241.98,1
0,0,0,0,0,0,0,43240.48,0
0,0,0,0,0,0,0,43082.42,0
0,0,0,0,0,0,0,43104.22,1
0,0,0,0,0,0,0,42951.87,0
0,0,0,0,0,0,0,42984.22,1
0,0,0,0,0,0,0,43067.73,1
0,0,0,0,0,0,0,43187.86,1
0,0,0,0,0,0,0,43342.5,1
0,0,0,0,0,0,0,43248.79,0
0,0,0,0,0,0,0,43417.47,1
0,0,0,0,0,0,0,43105.64,0
0,0,0,0,0,0,0,43088.22,0
0,0,0,0,0,0,0,42861.4,0
0,0,0,0,0,0,0,43059.47,1
0,0,0,0,0,0,0,42990.99,0
0,0,0,0,0,0,0,43233.79,1
0,0,0,0,0,0,0,43107.7,0
0,0,0,0,0,0,0,42923.75,0
0,0,0,0,0,0,0,42917.92,0
0,0,0,0,0,0,0,42950.88,1
0,0,0,0,0,0,0,42615.9,0
0,0,0,0,0,0,0,42609.76,0
0,0,0,0,0,0,0,42700,1
0,0,0,0,0,0,0,42766.04,1
0,0,0,0,0,0,0,42663.7,0
0,0,0,0,0,0,0,42828.67,1
0,0,0,0,0,0,0,42870,1
0,0,0,0,0,0,0,42818.8,0
0,0,0,0,0,0,0,42688.86,0
0,0,0,0,0,0,0,42572.64,0
0,0,0,0,0,0,0,42693.4,1
0,0,0,0,0,0,0,42695.58,1
0,0,0,0,0,0,0,42499.4,0
0,0,0,0,0,0,0,42243.98,0
0,0,0,0,0,0,0,42124.24,0
0,0,0,0,0,0,0,42210.87,1
0,0,0,0,0,0,0,42271.56,1
0,0,0,0,0,0,0,42114.04,0
0,0,0,0,0,0,0,41729.34,0
0,0,0,0,0,0,0,42111.81,1
0,0,0,0,0,0,0,42255.07,1
0,0,0,0,0,0,0,42392.03,1
0,0,0,0,0,0,0,42288.67,0
0,0,0,0,0,0,0,42288.38,0
0,0,0,0,0,0,0,42059.92,0
0,0,0,0,0,0,0,42032.33,0
0,0,0,0,0,0,0,42139.34,1
0,0,0,0,0,0,0,42248.01,1
0,0,0,0,0,0,0,42058.98,0
0,0,0,0,0,0,0,41715.54,0
0,0,0,0,0,0,0,41926.89,1
0,0,0,0,0,0,0,41958.28,1
0,0,0,0,0,0,0,41886.78,0
0,0,0,0,0,0,0,41819.68,0
0,0,0,0,0,0,0,41678.06,0
0,0,0,0,0,0,0,41453.3,0
0,0,0,0,0,0,0,41615.64,1
0,0,0,0,0,0,0,41739.16,1
0,0,0,0,0,0,0,41530.23,0
0,0,0,0,0,0,0,41629.14,1
0,0,0,0,0,0,0,41700.05,1
0,0,0,0,0,0,0,41780.59,1
0,0,0,0,0,0,0,42403.55,1
0,0,0,0,0,0,0,42514.78,1
0,0,0,0,0,0,0,42377.4,0
0,0,0,0,0,0,0,42306.19,0
0,0,0,0,0,0,0,42441.25,1
0,0,0,0,0,0,0,42342.63,0
0,0,0,0,0,0,0,41713,0
0,0,0,0,0,0,0,41722.06,1
0,0,0,0,0,0,0,41775.21,1
0,0,0,0,0,0,0,41738.16,0
0,0,0,0,0,0,0,41255.72,0
0,0,0,0,0,0,0,41354.78,1
0,0,0,0,0,0,0,41605.63,1
0,0,0,0,0,0,0,41514.57,0
0,0,0,0,0,0,0,42066.45,1
0,0,0,0,0,0,0,42117.3,1
0,0,0,0,0,0,0,42229.48,1
0,0,0,0,0,0,0,42517.75,1
0,0,0,0,0,0,0,42029.96,0
0,0,0,0,0,0,0,41908.88,0
0,0,0,0,0,0,0,42164.52,1
0,0,0,0,0,0,0,42026.67,0
391.944,20.299,5797.757,1028.5727,5621.466551,363.7914141,1104.293434,41887.02,0
5704.468,1374.958,66241.574,24608.1718,63967.58813,26435.655,40772.17833,41651.59,0
1702.469,208.028,11622.038,6239.5224,12083.36188,3098.123602,5190.404759,41730.06,1
1268.683,74.874,63736.443,5566.3706,61120.27088,4344.527273,50983.66786,42004.2,1
207.166,0,5864.834,871.681,5549.938096,721.9720346,1640.134603,41683.21,0
1393.87,51.329,8142.801,5510.6019,8139.849614,1885.944518,4396.699345,41858.82,1
66.241,416.991,2301.768,-672.111,2057.662249,148.8591919,527.9365657,41794.64,0
25776.527,32.592,77871.881,85702.3227,95345.15901,52251.54312,52419.08754,42017.35,1
1734.527,0,48324.473,5439.3658,42386.52317,1601.120758,3916.672525,41962.12,0
6505.754,137.686,53352.38,20395.9172,55188.72694,6811.404293,27777.07588,41909.52,0
902.445,20.124,4927.431,3427.4604,5023.252041,1417.923232,2858.338889,41926.3,1
1231.754,3334.508,57230.724,-9912.7527,55301.7755,23406.12143,50624.67698,42046.32,1
9095.321,270.022,58944.406,20418.1254,64115.60503,2722.061246,20434.40754,42086.2,1
1791.779,134.541,24502.68,4577.2294,22206.53124,2719.376338,7175.355657,41985.52,0
1720.322,653.935,15721.743,9484.0153,14773.52455,1606.082546,5698.398843,42086.64,1
1002.418,135.904,14651.359,2909.1107,13866.32495,2909.041964,4364.312599,42121.09,1
9788.785,621.556,66703.138,23367.0752,66304.02722,5043.367027,24691.49657,42160.49,1
2375.092,6983.072,42328.167,-5861.7968,43401.26238,-371.5209118,6713.142367,42065.63,0
994.249,12398.638,61253.967,-49949.5787,67883.66674,-19133.50896,43179.13918,42402.82,1
6624.239,34486.816,334506.603,-49751.8942,312843.0218,5573.788019,32158.22935,43006.63,1
28904.695,320.192,185625.277,74597.2055,175939.9458,2429.472538,44072.42083,43310,1
27597.856,245.622,96839.522,94325.5226,113324.91,52440.89627,60265.71087,43289.09,0
14445.966,338.872,100001.227,40909.922,103173.0464,2467.67171,24171.19507,43044.95,0
959.547,187.532,5477.662,1997.8093,5384.993649,587.7114502,2940.054177,42847.85,0
16330.607,1249.883,154883.15,45256.0773,158151.8517,13216.35625,66614.45227,42909.58,1
7044.561,6014.447,50368.992,5638.3739,51865.88047,10373.475,14915.89333,42737.7,0
7100.367,3932.573,41057.06,12454.7854,48172.41218,16550.79287,38611.3577,41330.78,0
10815.929,5666.531,100748.01,14509.6627,109315.1758,31703.17708,65477.08,41150.65,0
31549.067,7806.426,137876.496,138343.3532,165220.3301,72117.56212,140436.2063,40736.05,0
1245.849,111.224,61067.927,4204.6834,55584.92676,-14592.54683,33928.78373,40922.94,1
9192.756,224.746,65653.498,23706.4326,67589.30157,-916.3794066,27713.03319,39747.17,0
22548.933,577.888,116307.198,57556.3241,110439.2777,12973.28183,37402.33214,39839.93,1
1654.875,1696.938,17594.007,-446.4763,15769.04432,2208.010438,8557.935429,38458.45,0
29243.67,7838.432,142442.624,84641.3264,136757.9858,23997.07986,49285.88442,38854.01,1
5588.662,282.011,53352.327,17333.3656,55627.60313,3833.935065,25860.01429,38930.15,1
11836.318,1138.992,68758.777,35559.935,73934.99594,9796.104432,34167.05125,38695.15,0
7135.201,2225.568,71622.231,12742.709,74697.95699,5546.270557,31398.98728,39169.24,1
15559.956,13358.366,133758.107,10299.3328,131184.2519,33812.62644,73041.00346,39157.94,0
30693.331,1262.56,163730.109,95320.3758,180409.9023,47907.67335,91892.39709,38981.9,0
253.585,97.809,11682.606,454.9997,9873.312171,2687.213349,5418.278794,38983.54,1
46688.517,21783.792,252695.691,48694.8701,278149.0783,-4513.48842,147691.3767,38907.52,0
4496.677,254.107,54062.188,17846.7236,39036.62938,2962.465278,14285.33472,38178.54,0
23335.613,104.591,78866.926,66770.3503,73143.51183,1927.749798,51058.66011,38480.14,1
1101.778,710.413,9418.809,3264.79,9678.876896,1227.962632,3694.835979,38427.59,0
16373.094,12142.525,106764.563,10531.211,109183.0613,31023.49388,48714.45106,38861.89,1
13027.608,2608.343,72406.008,27959.6289,80913.04083,8787.855181,37445.41785,38748.59,0
16548.976,8024.728,124983.305,38006.8361,134605.673,44049.79558,94465.07343,38367.96,0
6805.681,1234.295,75698.278,16110.4054,76374.05889,5406.676885,30639.2347,38294.12,0
7182.903,144.158,71071.666,21520.364,71974.27229,9312.397273,36621.74333,37977.06,0
553.162,92.17,16174.668,1649.3881,14861.7572,990.7428571,1077.675549,38423.28,1
9828.763,6109.529,117625.756,9685.7523,120393.8054,32130.06232,66660.28645,36685.01,0
5870.732,3044.525,48732.448,8546.5831,44409.0127,3106.499937,14121.7112,36114.07,0
2135.582,407.145,15471.13,4288.4117,15822.8341,2444.059476,6335.945503,36495.46,1
27057.788,7201.29,77274.132,55428.5566,97119.90416,19770.37383,37269.13195,36490.56,0
1653.908,237.244,22492.228,6584.85,21679.11647,2799.490253,4071.310379,36509.95,1
405.203,70.147,15789.344,1513.2245,14634.29189,558.3035289,3230.019898,36516.23,1
6880.549,3309.505,56297.867,9542.3394,60705.28221,9633.142532,11728.25119,36350.37,0
10320.367,2301.985,172820.613,29059.5505,169119.8674,5230.049252,42060.25649,36293,0
17295.377,5260.562,195997.101,38840.2214,173831.5739,-10989.66755,111754.3878,35746.53,0
61010.468,48489.794,365589.344,23107.3973,291076.0284,38474.41601,125279.4888,35706.19,0
7853.96,6979.892,59636.131,12236.1219,64779.64903,-5103.068995,27829.57025,35398.6,0
19255.873,14116.194,167384.201,12836.571,178400.3225,31043.16296,103663.9083,35613.89,1
12736.132,9960.452,71716.262,7469.0125,78792.0889,14105.78695,36788.21575,34927.1,0
45197.992,28476.941,383621.572,72289.3975,409814.1894,-20475.66083,128375.9534,35467.32,1
45717.296,12753.299,275263.449,103675.0954,308732.8961,50064.11083,101889.3129,35428.77,0
3387.568,165.8,31551.614,7722.3875,29901.20364,7862.275012,12653.7274,35802.68,1
10732.527,32944.938,287673.411,-109831.1019,300472.9935,-18340.95606,174847.6285,35606.8,0
39455.956,18242.654,356525.847,44212.458,370133.3459,63316.11878,140209.957,35002.86,0
43574.145,77203.049,645107.218,-104861.2796,690250.5272,11799.14847,369120.6985,34861.43,0
8263.12,721.373,89687.888,25187.3515,89420.85353,7939.916178,33524.02078,35079.08,1
7603.505,5721.084,122034.171,4735.5197,118658.3122,11639.58242,52745.40815,34617.19,0
33415.314,3825.081,174175.805,49979.1397,188051.1274,7320.766315,16409.28331,34399.79,0
8591.245,3781.149,95361.96,30529.7716,89708.38749,16940.97708,45868.27069,34537.88,1
19690.793,2887.363,112090.51,40832.3612,112227.976,12234.09445,40492.89228,35309.31,1
15263.138,5378.54,131171.107,28017.436,130061.8052,1206.907873,13054.90427,35428.25,1
7221.186,989.341,67454.267,19382.8092,69614.02638,6827.279604,29396.40118,34880.46,0
13547.556,2822.502,83874.812,35089.5381,79617.60028,41337.86802,30259.89916,35091.11,1
0,0,0,0,0,0,0,35413.05,1
0,0,0,0,0,0,0,35352.37,0
0,0,0,0,0,0,0,34905.41,0
0,0,0,0,0,0,0,35077.89,1
0,0,0,0,0,0,0,35249.22,1
0,0,0,0,0,0,0,35476.09,1
0,0,0,0,0,0,0,35302.49,0
0,0,0,0,0,0,0,35628.43,1
0,0,0,0,0,0,0,35850.11,1
0,0,0,0,0,0,0,35904.85,1
0,0,0,0,0,0,0,35924.34,1
0,0,0,0,0,0,0,35700,0
0,0,0,0,0,0,0,35833.19,1
0,0,0,0,0,0,0,35996.81,1
0,0,0,0,0,0,0,35352.12,0
0,0,0,0,0,0,0,35300.71,0
0,0,0,0,0,0,0,35210.57,0
0,0,0,0,0,0,0,35345.14,1
0,0,0,0,0,0,0,34981.42,0
0,0,0,0,0,0,0,34799.12,0
0,0,0,0,0,0,0,35321.99,1
0,0,0,0,0,0,0,35357.49,1
0,0,0,0,0,0,0,35530.21,1
0,0,0,0,0,0,0,36293.62,1
0,0,0,0,0,0,0,35854.77,0
0,0,0,0,0,0,0,35681.61,0
0,0,0,0,0,0,0,35225.72,0
0,0,0,0,0,0,0,35387.34,1
0,0,0,0,0,0,0,35133.6,0
0,0,0,0,0,0,0,35198.51,1
0,0,0,0,0,0,0,35288.06,1
0,0,0,0,0,0,0,34889.71,0
0,0,0,0,0,0,0,34992.25,1
0,0,0,0,0,0,0,34520.49,0
0,0,0,0,0,0,0,33289.2,0
0,0,0,0,0,0,0,33708.61,1
0,0,0,0,0,0,0,33112.43,0
0,0,0,0,0,0,0,33321.11,1
0,0,0,0,0,0,0,33628.56,1
0,0,0,0,0,0,0,34205.92,1
0,0,0,0,0,0,0,34453.4,1
0,0,0,0,0,0,0,35400.02,1
0,0,0,0,0,0,0,36211.3,1
0,0,0,0,0,0,0,36100.58,0
0,0,0,0,0,0,0,37202.53,1
0,0,0,0,0,0,0,36827.07,0
0,0,0,0,0,0,0,36423.15,0
0,0,0,0,0,0,0,36724.99,1
0,0,0,0,0,0,0,36058.2,0
0,0,0,0,0,0,0,36153.67,1
0,0,0,0,0,0,0,36335.73,1
0,0,0,0,0,0,0,36463.75,1
0,0,0,0,0,0,0,35957.11,0
0,0,0,0,0,0,0,36070.81,1
0,0,0,0,0,0,0,35867.63,0
0,0,0,0,0,0,0,36075.15,1
0,0,0,0,0,0,0,36107.98,1
0,0,0,0,0,0,0,36449.7,1
0,0,0,0,0,0,0,36471.3,1
0,0,0,0,0,0,0,36444,0
0,0,0,0,0,0,0,36557.15,1
0,0,0,0,0,0,0,36525.77,0
0,0,0,0,0,0,0,36317.22,0
0,0,0,0,0,0,0,36554.63,1
0,0,0,0,0,0,0,36849.08,1
0,0,0,0,0,0,0,37326.27,1
0,0,0,0,0,0,0,37355.1,1
0,0,0,0,0,0,0,37110.4,0
0,0,0,0,0,0,0,36886.75,0
0,0,0,0,0,0,0,36588.06,0
0,0,0,0,0,0,0,36810,1
0,0,0,0,0,0,0,36975.91,1
0,0,0,0,0,0,0,36655.78,0
0,0,0,0,0,0,0,36881.8,1
0,0,0,0,0,0,0,36852.89,0
0,0,0,0,0,0,0,37436.93,1
0,0,0,0,0,0,0,37792.39,1
0,0,0,0,0,0,0,37623.93,0
0,0,0,0,0,0,0,37325.6,0
0,0,0,0,0,0,0,37371.78,1
0,0,0,0,0,0,0,37636.41,1
0,0,0,0,0,0,0,37684,1
0,0,0,0,0,0,0,37961.6,1
0,0,0,0,0,0,0,38126.23,1
0,0,0,0,0,0,0,37794.99,0
0,0,0,0,0,0,0,38252.68,1
0,0,0,0,0,0,0,38270.3,1
0,0,0,0,0,0,0,38006.94,0
0,0,0,0,0,0,0,38304.47,1
0,0,0,0,0,0,0,38086.65,0
0,0,0,0,0,0,0,37975.94,0
0,0,0,0,0,0,0,37594.45,0
0,0,0,0,0,0,0,37051.44,0
0,0,0,0,0,0,0,36357.05,0
0,0,0,0,0,0,0,36543.77,1
0,0,0,0,0,0,0,36829.32,1
0,0,0,0,0,0,0,37049.36,1
0,0,0,0,0,0,0,35878.32,0
0,0,0,0,0,0,0,36036.33,1
0,0,0,0,0,0,0,35774.8,0
0,0,0,0,0,0,0,35956.64,1
0,0,0,0,0,0,0,36020.71,1
0,0,0,0,0,0,0,36156.11,1
0,0,0,0,0,0,0,36196.5,1
0,0,0,0,0,0,0,36473.64,1
0,0,0,0,0,0,0,36567.87,1
0,0,0,0,0,0,0,36347.23,0
0,0,0,0,0,0,0,36712.4,1
0,0,0,0,0,0,0,36707.51,0
0,0,0,0,0,0,0,36866.79,1
0,0,0,0,0,0,0,36917.93,1
0,0,0,0,0,0,0,36653.13,0
0,0,0,0,0,0,0,36539.75,0
0,0,0,0,0,0,0,36279.98,0
0,0,0,0,0,0,0,36238.41,0
0,0,0,0,0,0,0,36241.61,1
0,0,0,0,0,0,0,35565.07,0
0,0,0,0,0,0,0,36230.81,1
0,0,0,0,0,0,0,36716.25,1
0,0,0,0,0,0,0,37208.36,1
0,0,0,0,0,0,0,37198.11,0
0,0,0,0,0,0,0,36907.55,0
0,0,0,0,0,0,0,36968.32,1
0,0,0,0,0,0,0,37373.22,1
0,0,0,0,0,0,0,37252.99,0
0,0,0,0,0,0,0,37234.79,0
0,0,0,0,0,0,0,36932.76,0
0,0,0,0,0,0,0,36798.61,0
0,0,0,0,0,0,0,36674.39,0
0,0,0,0,0,0,0,36505.38,0
0,0,0,0,0,0,0,36641.07,1
0,0,0,0,0,0,0,36457.65,0
0,0,0,0,0,0,0,36280.77,0
0,0,0,0,0,0,0,36930.43,1
0,0,0,0,0,0,0,36775.55,0
0,0,0,0,0,0,0,37218.29,1
0,0,0,0,0,0,0,37134.84,0
0,0,0,0,0,0,0,36844.46,0
0,0,0,0,0,0,0,37095.66,1
0,0,0,0,0,0,0,37257.28,1
0,0,0,0,0,0,0,37750.71,1
0,0,0,0,0,0,0,37818.05,1
0,0,0,0,0,0,0,37698.53,0
0,0,0,0,0,0,0,37748.36,1
0,0,0,0,0,0,0,37829.76,1
0,0,0,0,0,0,0,37576.38,0
0,0,0,0,0,0,0,37556.05,0
0,0,0,0,0,0,0,37766.76,1
0,0,0,0,0,0,0,37851.61,1
0,0,0,0,0,0,0,37682.48,0
0,0,0,0,0,0,0,37788.14,1
0,0,0,0,0,0,0,37868.82,1
0,0,0,0,0,0,0,37814,0
0,0,0,0,0,0,0,37730.28,0
0,0,0,0,0,0,0,37770.66,1
0,0,0,0,0,0,0,37772.99,1
0,0,0,0,0,0,0,37891.01,1
0,0,0,0,0,0,0,38185.86,1
0,0,0,0,0,0,0,37675.33,0
0,0,0,0,0,0,0,37591.64,0
0,0,0,0,0,0,0,37524.91,0
0,0,0,0,0,0,0,37675.24,1
0,0,0,0,0,0,0,37829.77,1
0,0,0,0,0,0,0,37882.2,1
0,0,0,0,0,0,0,38382.44,1
0,0,0,0,0,0,0,38390.65,1
0,0,0,0,0,0,0,38170.67,0
0,0,0,0,0,0,0,38192.65,1
0,0,0,0,0,0,0,37862.59,0
0,0,0,0,0,0,0,37959.43,1
0,0,0,0,0,0,0,37995.44,1
0,0,0,0,0,0,0,37941.62,0
0,0,0,0,0,0,0,38142.39,1
0,0,0,0,0,0,0,38169,1
0,0,0,0,0,0,0,38143.12,0
0,0,0,0,0,0,0,38277.99,1
0,0,0,0,0,0,0,38036.22,0
0,0,0,0,0,0,0,37917.9,0
0,0,0,0,0,0,0,38197.17,1
0,0,0,0,0,0,0,38145.26,0
0,0,0,0,0,0,0,37933.16,0
0,0,0,0,0,0,0,37999.85,1
0,0,0,0,0,0,0,37868.01,0
0,0,0,0,0,0,0,37990.2,1
0,0,0,0,0,0,0,37838.15,0
0,0,0,0,0,0,0,38015.94,1
0,0,0,0,0,0,0,37848.77,0
0,0,0,0,0,0,0,37535.75,0
0,0,0,0,0,0,0,37724.28,1
0,0,0,0,0,0,0,37762.02,1
0,0,0,0,0,0,0,37814.4,1
0,0,0,0,0,0,0,37941.82,1
0,0,0,0,0,0,0,36849.51,0
0,0,0,0,0,0,0,36844.53,0
0,0,0,0,0,0,0,37023.35,1
0,0,0,0,0,0,0,37057.26,1
0,0,0,0,0,0,0,36917.74,0
0,0,0,0,0,0,0,37034.28,1
0,0,0,0,0,0,0,36923.54,0
0,0,0,0,0,0,0,37141.57,1
0,0,0,0,0,0,0,37180.15,1
0,0,0,0,0,0,0,37242.29,1
0,0,0,0,0,0,0,37304.15,1
0,0,0,0,0,0,0,37313.49,1
0,0,0,0,0,0,0,37100.43,0
0,0,0,0,0,0,0,37291.89,1
0,0,0,0,0,0,0,37532.69,1
0,0,0,0,0,0,0,37735.91,1
0,0,0,0,0,0,0,38328.4,1
